ICAO,Country,Type,Procedure
URKA,Russia,STAR,"DIBAT, NALUD & TUNOT 2J ARRS"
URKA,Russia,STAR,"DIBAT, NALUD & TUNOT 2K ARRS"
URKA,Russia,STAR,GAMAN & PALER 2B RNAV ARRS
URKA,Russia,STAR,SORUL & TIBET 2A RNAV ARRS
URKA,Russia,IAP,GLS RWY 03
URKA,Russia,IAP,GLS RWY 21
URKA,Russia,IAP,ILS Y RWY 03
URKA,Russia,IAP,ILS Y RWY 21
URKA,Russia,IAP,ILS Z RWY 03
URKA,Russia,IAP,ILS Z RWY 21
URKA,Russia,IAP,NDB A RWY 03
URKA,Russia,IAP,NDB B RWY 21
URKA,Russia,IAP,NDB X RWY 03
URKA,Russia,IAP,NDB X RWY 21
URKA,Russia,IAP,NDB Y RWY 03
URKA,Russia,IAP,NDB Y RWY 21
URKA,Russia,IAP,NDB Z RWY 03
URKA,Russia,IAP,NDB Z RWY 21
URKA,Russia,IAP,RNP RWY 03
URKA,Russia,IAP,RNP RWY 21
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6A DEPS"
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6C DEPS"
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6D DEPS"
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6E DEPS"
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6T RNAV DEPS"
URKK,Russia,SID,"AGIDA, DV, GINEP, OSNIR & RULAB 6V RNAV DEPS"
URKK,Russia,SID,"BALEG & RINEK 6V, KULED 6V&6W, UH 6V&6X RNAV DEPS"
URKK,Russia,SID,"BALEG, KULED, RINEK & UH 6A DEPS"
URKK,Russia,SID,"BALEG, KULED, RINEK & UH 6C DEPS"
URKK,Russia,SID,"BALEG, KULED, RINEK & UH 6D DEPS"
URKK,Russia,SID,"BALEG, KULED, RINEK & UH 6E DEPS"
URKK,Russia,SID,"BALEG, KULED, RINEK & UH 6T RNAV DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6A DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6C DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6D DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6E DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6T RNAV DEPS"
URKK,Russia,SID,"KURAD, RANIS & UMBIK 6V RNAV DEPS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB & SIBAN 6F ARRS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB & SIBAN 6H ARRS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB & SIBAN 6K ARRS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB & SIBAN 6M ARRS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB, SIBAN 6R RNAV ARRS"
URKK,Russia,STAR,"AGIDA, GINEP, OSNIR, RULAB, SIBAN 6Y RNAV ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6F ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6H ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6K ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6M ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6R RNAV ARRS"
URKK,Russia,STAR,"BALEG, KULED & ND 6Y RNAV ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6F ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6H ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6K ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6M ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6R RNAV ARRS"
URKK,Russia,STAR,"KURAD, MOLIK, RANIS & UMBIK 6Y RNAV ARRS"
URKK,Russia,IAP,CAT II ILS W RWY 23L
URKK,Russia,IAP,CAT II ILS X RWY 05R
URKK,Russia,IAP,CAT II ILS X RWY 23L
URKK,Russia,IAP,CAT II ILS Y RWY 05R
URKK,Russia,IAP,CAT II ILS Y RWY 23L
URKK,Russia,IAP,CAT II ILS Z RWY 05R
URKK,Russia,IAP,CAT II ILS Z RWY 23L
URKK,Russia,IAP,GLS RWY 05R
URKK,Russia,IAP,GLS RWY 23L
URKK,Russia,IAP,ILS W OR LOC W RWY 23L
URKK,Russia,IAP,ILS X OR LOC X RWY 05R
URKK,Russia,IAP,ILS X OR LOC X RWY 23L
URKK,Russia,IAP,ILS Y OR LOC Y RWY 05R
URKK,Russia,IAP,ILS Y OR LOC Y RWY 23L
URKK,Russia,IAP,ILS Z OR LOC Z RWY 05R
URKK,Russia,IAP,ILS Z OR LOC Z RWY 23L
URKK,Russia,IAP,NDB Y RWY 05R
URKK,Russia,IAP,NDB Y RWY 23L
URKK,Russia,IAP,RNP RWY 05R
URKK,Russia,IAP,RNP RWY 23L
URKK,Russia,IAP,VOR W RWY 23L
URKK,Russia,IAP,VOR X RWY 05R
URKK,Russia,IAP,VOR X RWY 23L
URKK,Russia,IAP,VOR Y RWY 05R
URKK,Russia,IAP,VOR Y RWY 23L
URKK,Russia,IAP,VOR Z RWY 05R
URKK,Russia,IAP,VOR Z RWY 23L
URMG,Russia,SID,"AMLUG, NEGUB & PINTA 1U DEPS"
URMG,Russia,SID,"AMLUG, NEGUB & PINTA 1W DEPS"
URMG,Russia,SID,"AMLUG, NEGUB, PINTA & REMKA 1S RNAV DEPS"
URMG,Russia,SID,"AMLUG, NEGUB, PINTA & REMKA 1T RNAV DEPS"
URMG,Russia,SID,PINTA 1Y & REMKA 1U DEPS
URMG,Russia,SID,PINTA 1Z & REMKA 1W DEPS
URMG,Russia,STAR,"AMLUG, NEGUB, PINTA & REMKA 1P RNAV ARRS"
URMG,Russia,STAR,"AMLUG, NEGUB, PINTA & REMKA 1R RNAV ARRS"
URMG,Russia,STAR,"AMLUG, NEGUB, PINTA & REMKA 1X ARRS"
URMG,Russia,IAP,GLS RWY 08
URMG,Russia,IAP,GLS RWY 26
URMG,Russia,IAP,ILS V RWY 26
URMG,Russia,IAP,ILS W RWY 26
URMG,Russia,IAP,NDB V RWY 08
URMG,Russia,IAP,NDB V RWY 26
URMG,Russia,IAP,NDB W RWY 08
URMG,Russia,IAP,NDB W RWY 26
URMG,Russia,IAP,RNAV RWY 08
URMG,Russia,IAP,RNAV RWY 26
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 1K DEPS"
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 1N RNAV DEPS"
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 2A DEPS"
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 2B DEPS"
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 2M DEPS"
URML,Russia,SID,"AGATO, AGNET, BALIP & RIRAN 2P RNAV DEPS"
URML,Russia,SID,ALUBA & LARKA 1N RNAV DEPS
URML,Russia,SID,ALUBA & LARKA 2P RNAV DEPS
URML,Russia,SID,"ALUBA, DUBKI & LARKA 1K DEPS"
URML,Russia,SID,"ALUBA, DUBKI & LARKA 1L DEPS"
URML,Russia,SID,"ALUBA, DUBKI & LARKA 2A DEPS"
URML,Russia,SID,"ALUBA, DUBKI & LARKA 2B DEPS"
URML,Russia,SID,"ALUBA, DUBKI & LARKA 2M DEPS"
URML,Russia,SID,AMKOL & INGUT 1K DEPS
URML,Russia,SID,AMKOL & INGUT 2A DEPS
URML,Russia,SID,AMKOL & INGUT 2B DEPS
URML,Russia,SID,AMKOL & INGUT 2M DEPS
URML,Russia,SID,"AMKOL, DUBKI & INGUT 1N RNAV DEPS"
URML,Russia,SID,"AMKOL, DUBKI & INGUT 2P RNAV DEPS"
URML,Russia,SID,H 1A DEP
URML,Russia,SID,TA 2A DEP
URML,Russia,STAR,"AGATO, AGNET & BALIP 1H RNAV ARRS"
URML,Russia,STAR,"AGATO, AGNET, BALIP & RIRAN 1D ARRS"
URML,Russia,STAR,"AGATO, AGNET, BALIP & RIRAN 1E ARRS"
URML,Russia,STAR,"AGATO, AGNET, BALIP & RIRAN 1F ARRS"
URML,Russia,STAR,"AGATO, AGNET, BALIP & RIRAN 1G ARRS"
URML,Russia,STAR,"AGATO, AGNET, BALIP & RIRAN 2C ARRS"
URML,Russia,STAR,"AGATO, BALIP & RIRAN 1J RNAV ARRS"
URML,Russia,STAR,AGNET 1J RNAV ARR
URML,Russia,STAR,ALUBA & LARKA 1H RNAV ARRS
URML,Russia,STAR,"ALUBA, AMKOL, DUBKI, INGUT & LARKA 1D ARRS"
URML,Russia,STAR,"ALUBA, AMKOL, DUBKI, INGUT & LARKA 1E ARRS"
URML,Russia,STAR,"ALUBA, AMKOL, DUBKI, INGUT & LARKA 1F ARRS"
URML,Russia,STAR,"ALUBA, AMKOL, DUBKI, INGUT & LARKA 1G ARRS"
URML,Russia,STAR,"ALUBA, AMKOL, DUBKI, INGUT & LARKA 2C ARRS"
URML,Russia,STAR,"ALUBA, DUBKI & LARKA 1J RNAV ARRS"
URML,Russia,STAR,AMKOL & INGUT 1J RNAV ARRS
URML,Russia,STAR,AMKOL & RIRAN 1H RNAV ARRS
URML,Russia,STAR,BUIKS & GUDEN 1E ARRS
URML,Russia,STAR,BUIKS & GUDEN 1G ARRS
URML,Russia,STAR,DUBKI & INGUT 1H RNAV ARRS
URML,Russia,IAP,GLS RWY 14
URML,Russia,IAP,GLS RWY 32
URML,Russia,IAP,ILS W OR LOC W RWY 14
URML,Russia,IAP,ILS W OR LOC W RWY 32
URML,Russia,IAP,ILS X OR LOC X RWY 32
URML,Russia,IAP,ILS Y OR LOC Y RWY 14
URML,Russia,IAP,ILS Y OR LOC Y RWY 32
URML,Russia,IAP,ILS Z OR LOC Z RWY 14
URML,Russia,IAP,ILS Z OR LOC Z RWY 32
URML,Russia,IAP,NDB W RWY 14
URML,Russia,IAP,NDB X RWY 14
URML,Russia,IAP,NDB X RWY 32
URML,Russia,IAP,NDB Y RWY 14
URML,Russia,IAP,NDB Y RWY 32
URML,Russia,IAP,NDB Z RWY 14
URML,Russia,IAP,NDB Z RWY 32
URML,Russia,IAP,RNP RWY 14
URML,Russia,IAP,RNP RWY 32
URML,Russia,IAP,VOR RWY 14
URML,Russia,IAP,VOR RWY 32
URMM,Russia,SID,"ABELA, LARIN, RESLO & SULOD 5L RNAV DEPS"
URMM,Russia,SID,"ABELA, LARIN, RESLO, SULOD & UGBES 5G DEPS"
URMM,Russia,SID,"ABELA, MOZAT, RESLO & SULOD 5H DEPS"
URMM,Russia,SID,"ABELA, MOZAT, RESLO & SULOD 5K DEPS"
URMM,Russia,SID,"ABELA, MOZAT, RESLO, SULOD 5M RNAV DEPS"
URMM,Russia,SID,"ABELA, RESLO & SULOD 5J, LARIN 5J & 5U DEPS"
URMM,Russia,SID,"LARIN, OGEMO, OKARU, UGBES & URILU 5H DEPS"
URMM,Russia,SID,"LARIN, OGEMO, OKARU, UGBES & URILU 5K DEPS"
URMM,Russia,SID,"LARIN, OGEMO, OKARU, UGBES & URILU 5M RNAV DEPS"
URMM,Russia,SID,"MOZAT 5G & 5V, OGEMO, OKARU & URILU 5G DEPS"
URMM,Russia,SID,"MOZAT, OGEMO, OKARU, UGBES & URILU 5J DEPS"
URMM,Russia,SID,"MOZAT, OGEMO, OKARU, UGBES & URILU 5L RNAV DEPS"
URMM,Russia,STAR,"ABELA 5W, OKARU & URILU 5D, RESLO 5D & 5W ARRS"
URMM,Russia,STAR,"ABELA, DEPSO, LARIN, OGEMO & SULOD 5B RNAV ARRS"
URMM,Russia,STAR,"ABELA, OKARU, RESLO & URILU 5E ARRS"
URMM,Russia,STAR,"ABELA, OKARU, RESLO & URILU 5F ARRS"
URMM,Russia,STAR,"ABELA, RESLO & SULOD 5A RNAV ARRS"
URMM,Russia,STAR,"DEPSO, LARIN & OGEMO 5D, SULOD 5D & 5W ARRS"
URMM,Russia,STAR,"DEPSO, LARIN, OGEMO & SULOD 5C ARRS"
URMM,Russia,STAR,"DEPSO, LARIN, OGEMO & SULOD 5E ARRS"
URMM,Russia,STAR,"DEPSO, LARIN, OGEMO & SULOD 5F ARRS"
URMM,Russia,STAR,"DEPSO, LARIN, OGEMO, OKARU & URILU 5A RNAV ARRS"
URMM,Russia,STAR,"OKARU & URILU 5B, RESLO 5B & 5Z RNAV ARRS"
URMM,Russia,STAR,"OKARU & URILU 5C & 5X, RESLO 5C ARRS"
URMM,Russia,IAP,CAT II ILS X RWY 11
URMM,Russia,IAP,CAT II ILS Y RWY 11
URMM,Russia,IAP,CAT II ILS Z RWY 11
URMM,Russia,IAP,GLS RWY 11
URMM,Russia,IAP,GLS RWY 29
URMM,Russia,IAP,ILS X OR LOC X RWY 11
URMM,Russia,IAP,ILS X OR LOC X RWY 29
URMM,Russia,IAP,ILS Y OR LOC Y RWY 11
URMM,Russia,IAP,ILS Y OR LOC Y RWY 29
URMM,Russia,IAP,ILS Z OR LOC Z RWY 11
URMM,Russia,IAP,ILS Z OR LOC Z RWY 29
URMM,Russia,IAP,NDB A RWY 11
URMM,Russia,IAP,NDB B RWY 11
URMM,Russia,IAP,NDB C RWY 29
URMM,Russia,IAP,NDB Y RWY 11
URMM,Russia,IAP,NDB Z RWY 11
URMM,Russia,IAP,RNP RWY 11
URMM,Russia,IAP,RNP RWY 29
URMM,Russia,IAP,VOR Y RWY 11
URMM,Russia,IAP,VOR Y RWY 29
URMM,Russia,IAP,VOR Z RWY 11
URMM,Russia,IAP,VOR Z RWY 29
URMN,Russia,SID,"ABGAM, DUFLE, MOZAT & NAMOD 1C DEPS"
URMN,Russia,SID,"ABGAM, DUFLE, MOZAT & NAMOD 1D DEPS"
URMN,Russia,SID,"ABGAM, DUFLE, MOZAT & NAMOD 1E RNAV DEPS"
URMN,Russia,SID,"ABGAM, MEMZA, MOZAT, OKARU & TAFIK 1J RNAV DEPS"
URMN,Russia,SID,"ABGAM, OKARU & TAFIK 1G DEPS"
URMN,Russia,SID,"ABGAM, OKARU & TAFIK 1H DEPS"
URMN,Russia,SID,DUFLE & NAMOD 1J RNAV DEPS
URMN,Russia,SID,"DUFLE, MOZAT & NAMOD 1G DEPS"
URMN,Russia,SID,"DUFLE, MOZAT & NAMOD 1H DEPS"
URMN,Russia,SID,"MEMZA, OKARU & TAFIK 1C DEPS"
URMN,Russia,SID,"MEMZA, OKARU & TAFIK 1D DEPS"
URMN,Russia,SID,"MEMZA, OKARU & TAFIK 1E RNAV DEPS"
URMN,Russia,STAR,"ABGAM, DUFLE, MEMZA, MOZAT, OKARU & TAFIK 1A ARRS"
URMN,Russia,STAR,"ABGAM, DUFLE, MEMZA, MOZAT, OKARU & TAFIK 1B ARRS"
URMN,Russia,STAR,"ABGAM, DUFLE, MOZAT & OKARU 1F RNAV ARRS"
URMN,Russia,STAR,MEMZA & TAFIK 1F RNAV ARRS
URMN,Russia,IAP,GLS RWY 24
URMN,Russia,IAP,GLS RWY 24 MNMS
URMN,Russia,IAP,ILS Y OR LOC Y RWY 24
URMN,Russia,IAP,ILS Y RWY 24 MNMS
URMN,Russia,IAP,ILS Z OR LOC Z RWY 24
URMN,Russia,IAP,ILS Z RWY 24 MNMS
URMN,Russia,IAP,NDB X RWY 24
URMN,Russia,IAP,NDB Y RWY 24
URMN,Russia,IAP,NDB Z RWY 24
URMN,Russia,IAP,RNP RWY 24
URMN,Russia,IAP,RNP RWY 24 MNMS
URMO,Russia,SID,ATMAG 5A & 5E DEPS
URMO,Russia,SID,ATMAG 5C & 5D DEPS
URMO,Russia,SID,ATMAG 5G RNAV DEP
URMO,Russia,SID,ATMAG 5K & 5L RNAV DEPS
URMO,Russia,SID,GORAK 5A DEP
URMO,Russia,SID,GORAK 5C & 5D DEPS
URMO,Russia,SID,GORAK 5G RNAV DEP
URMO,Russia,SID,GORAK 5K & 5L RNAV DEPS
URMO,Russia,SID,TAFIK 5A DEP
URMO,Russia,SID,TAFIK 5C DEP
URMO,Russia,SID,TAFIK 5G RNAV DEPS
URMO,Russia,SID,TAFIK 5K RNAV DEP
URMO,Russia,STAR,ATMAG 5Q ARR
URMO,Russia,STAR,ATMAG 5S RNAV ARR
URMO,Russia,STAR,ATMAG 5T RNAV ARR
URMO,Russia,STAR,GORAK 5Q ARR
URMO,Russia,STAR,GORAK 5S RNAV ARR
URMO,Russia,STAR,GORAK 5T RNAV ARR
URMO,Russia,STAR,TAFIK 5Q & 5R ARRS
URMO,Russia,STAR,TAFIK 5S RNAV ARR
URMO,Russia,STAR,TAFIK 5T RNAV ARR
URMO,Russia,IAP,GLS RWY 09
URMO,Russia,IAP,GLS Y RWY 27
URMO,Russia,IAP,GLS Z RWY 27
URMO,Russia,IAP,ILS W RWY 27
URMO,Russia,IAP,ILS X RWY 27
URMO,Russia,IAP,ILS Y OR LOC Y RWY 27
URMO,Russia,IAP,ILS Y RWY 09
URMO,Russia,IAP,ILS Z OR LOC Z RWY 09
URMO,Russia,IAP,ILS Z OR LOC Z RWY 27
URMO,Russia,IAP,NDB RWY 09
URMO,Russia,IAP,NDB Y RWY 27
URMO,Russia,IAP,NDB Z RWY 27
URMO,Russia,IAP,RNAV RWY 09
URMO,Russia,IAP,RNAV Y RWY 27
URMO,Russia,IAP,RNAV Z RWY 27
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1A DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1B DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1C DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1D DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1F RNAV DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1R RNAV DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1T DEPS"
URMT,Russia,SID,"BEDAP, BUKOD, DIPOR, GIRTI & RUGIK 1U DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1A DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1B DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1C DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1D DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1F RNAV DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1R RNAV DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1T DEPS"
URMT,Russia,SID,"LEGNA, NEPAN, NETMI, PARAT & PETUM 1U DEPS"
URMT,Russia,STAR,"BEDAP, DIPOR, GIRTI & RUGIK 1L RNAV ARRS"
URMT,Russia,STAR,"BEDAP, DIPOR, GIRTI & RUGIK 1M RNAV ARRS"
URMT,Russia,STAR,"BEDAP, DIPOR, GIRTI & RUGIK 1P RNAV ARRS"
URMT,Russia,STAR,"BEDAP, LEGNA, NETMI & PARAT 1G ARRS"
URMT,Russia,STAR,"BEDAP, LEGNA, NETMI & PARAT 1H ARRS"
URMT,Russia,STAR,"BEDAP, LEGNA, NETMI & PARAT 1J ARRS"
URMT,Russia,STAR,"BEDAP, LEGNA, NETMI & PARAT 1K ARRS"
URMT,Russia,STAR,"BEDAP, LEGNA, NETMI & PARAT 1S ARRS"
URMT,Russia,STAR,"DIPOR, GIRTI, NEPAN, PETUM & RUGIK 1G ARRS"
URMT,Russia,STAR,"DIPOR, GIRTI, NEPAN, PETUM & RUGIK 1H ARRS"
URMT,Russia,STAR,"DIPOR, GIRTI, NEPAN, PETUM & RUGIK 1J ARRS"
URMT,Russia,STAR,"DIPOR, GIRTI, NEPAN, PETUM & RUGIK 1K ARRS"
URMT,Russia,STAR,"DIPOR, GIRTI, NEPAN, PETUM & RUGIK 1S ARRS"
URMT,Russia,STAR,LEGNA & NETMI 1L RNAV ARRS
URMT,Russia,STAR,LEGNA & NETMI 1M RNAV ARRS
URMT,Russia,STAR,LEGNA & NETMI 1Q RNAV ARRS
URMT,Russia,STAR,"NEPAN & PETUM 1M, PARAT 1M & 1Q RNAV ARRS"
URMT,Russia,STAR,"NEPAN, PARAT & PETUM 1L RNAV ARRS"
URMT,Russia,IAP,GLS RWY 07
URMT,Russia,IAP,GLS RWY 25
URMT,Russia,IAP,ILS U OR LOC U RWY 07
URMT,Russia,IAP,ILS U OR LOC U RWY 25
URMT,Russia,IAP,ILS V OR LOC V RWY 07
URMT,Russia,IAP,ILS V OR LOC V RWY 25
URMT,Russia,IAP,ILS W OR LOC W RWY 07
URMT,Russia,IAP,ILS W OR LOC W RWY 25
URMT,Russia,IAP,ILS X OR LOC X RWY 07
URMT,Russia,IAP,ILS X OR LOC X RWY 25
URMT,Russia,IAP,ILS Y OR LOC Y RWY 07
URMT,Russia,IAP,ILS Y OR LOC Y RWY 25
URMT,Russia,IAP,ILS Z OR LOC Z RWY 07
URMT,Russia,IAP,ILS Z OR LOC Z RWY 25
URMT,Russia,IAP,NDB U RWY 07
URMT,Russia,IAP,NDB U RWY 25
URMT,Russia,IAP,NDB V RWY 07
URMT,Russia,IAP,NDB V RWY 25
URMT,Russia,IAP,NDB W RWY 07
URMT,Russia,IAP,NDB W RWY 25
URMT,Russia,IAP,NDB X RWY 07
URMT,Russia,IAP,NDB X RWY 25
URMT,Russia,IAP,NDB Y RWY 07
URMT,Russia,IAP,NDB Y RWY 25
URMT,Russia,IAP,NDB Z RWY 07
URMT,Russia,IAP,NDB Z RWY 25
URMT,Russia,IAP,RNAV RWY 07
URMT,Russia,IAP,RNAV RWY 25
URMT,Russia,IAP,VOR RWY 07
URMT,Russia,IAP,VOR RWY 25
URRP,Russia,SID,"ABLOG, DIBRO, DORIR & KL 3E RNAV DEPS"
URRP,Russia,SID,"ABLOG, DORIR & KA 2D RNAV DEPS"
URRP,Russia,SID,AMEPU & GODLI 3E RNAV DEPS
URRP,Russia,SID,AMEPU & OKMAN 2D RNAV DEPS
URRP,Russia,SID,AMEPU & OKMAN 2M RNAV DEPS
URRP,Russia,SID,"BA, BADEB, BANPA, ER & OGURA 2D RNAV DEPS"
URRP,Russia,SID,"BA, BADEB, BANPA, ER, KA & OGURA 3E RNAV DEPS"
URRP,Russia,SID,"BA, ER, GODLI & OGURA 2M RNAV DEPS"
URRP,Russia,SID,BADEB & KA 2N RNAV DEPS
URRP,Russia,SID,"BADEB, BANPA, DORIR & KA 2M RNAV DEPS"
URRP,Russia,SID,"DIBRO, FASAD, KL, NALEM & SB 2D RNAV DEPS"
URRP,Russia,SID,"FASAD, NALEM & SB 3E RNAV DEPS"
URRP,Russia,STAR,"ABLOG, BADEB, DIBRO, DORIR, KA & KL 2A RNAV ARRS"
URRP,Russia,STAR,"ABLOG, BADEB, DORIR & KA 2S RNAV ARRS"
URRP,Russia,STAR,"AMEPU, BA & ER 2V RNAV ARRS"
URRP,Russia,STAR,"AMEPU, BA & OGURA 2A, ER 2A & 2T, GODLI 2W RNAVARR"
URRP,Russia,STAR,"AMEPU, BA, ER & OGURA 2S RNAV ARRS"
URRP,Russia,STAR,"AMEPU, BA, ER, OGURA & OKMAN 2U RNAV ARRS"
URRP,Russia,STAR,BADEB & KA 2U RNAV ARRS
URRP,Russia,STAR,BADEB & KA 2V RNAV ARRS
URRP,Russia,STAR,"DIBRO, FASAD, KL & SB 2S RNAV ARRS"
URRP,Russia,STAR,"FASAD, OKMAN & SB 2A RNAV ARRS"
URRP,Russia,IAP,CAT II ILS Z RWY 05
URRP,Russia,IAP,CAT II ILS Z RWY 23
URRP,Russia,IAP,GLS RWY 05
URRP,Russia,IAP,GLS RWY 23
URRP,Russia,IAP,ILS Z RWY 05
URRP,Russia,IAP,ILS Z RWY 23
URRP,Russia,IAP,NDB Z RWY 05
URRP,Russia,IAP,NDB Z RWY 23
URRP,Russia,IAP,RNP RWY 05
URRP,Russia,IAP,RNP RWY 23
URRP,Russia,IAP,VOR Z RWY 05
URRP,Russia,IAP,VOR Z RWY 23
URSS,Russia,SID,ADNET & IRGID 1C & 1X RNAV DEPS
URSS,Russia,SID,"ADNET & IRGID 1D, 1S & 1T RNAV DEPS"
URSS,Russia,SID,LA 1C & 1X RNAV DEPS
URSS,Russia,SID,"LA 1D, 1S & 1T RNAV DEPS"
URSS,Russia,SID,"LAMET 1C, 1X & 1Y RNAV DEPS"
URSS,Russia,SID,LAMET 1D RNAV DEP
URSS,Russia,SID,TABAN 1C RNAV DEP
URSS,Russia,SID,TABAN 1D & 1S RNAV DEPS
URSS,Russia,STAR,"AG, BANUT, BINOL, DIRUN, KARAT & MOBIT 1H ARRS"
URSS,Russia,STAR,"AG, BANUT, BINOL, DIRUN, KARAT & MOBIT 1J ARRS"
URSS,Russia,STAR,"AG, BANUT, BINOL, DIRUN, KARAT, MOBIT 1G ARRS"
URSS,Russia,STAR,"AG, BANUT, BINOL, DIRUN, KARAT, MOBIT 1K RNAV ARRS"
URSS,Russia,STAR,"AG, BANUT, BINOL, DIRUN, KARAT, MOBIT 1L RNAV ARRS"
URSS,Russia,IAP,GLS RWY 02 (FINAL APCH)
URSS,Russia,IAP,GLS RWY 02 (INITIAL APCH)
URSS,Russia,IAP,GLS RWY 06 (FINAL APCH)
URSS,Russia,IAP,GLS RWY 06 (INITIAL APCH)
URSS,Russia,IAP,ILS Y OR LOC Y RWY 02
URSS,Russia,IAP,ILS Y OR LOC Y RWY 06
URSS,Russia,IAP,ILS Z OR LOC Z RWY 02
URSS,Russia,IAP,ILS Z OR LOC Z RWY 06
URSS,Russia,IAP,NDB RWY 02
URSS,Russia,IAP,NDB Y RWY 06
URSS,Russia,IAP,RNP W RWY 02 (AR)
URSS,Russia,IAP,RNP W RWY 06 (AR)
URSS,Russia,IAP,RNP X RWY 02 (AR) (FINAL APCH)
URSS,Russia,IAP,RNP X RWY 02 (AR) (INITIAL APCH)
URSS,Russia,IAP,RNP X RWY 06 (AR) (FINAL APCH)
URSS,Russia,IAP,RNP X RWY 06 (AR) (INITIAL APCH)
URSS,Russia,IAP,RNP Y RWY 02 (FINAL APCH)
URSS,Russia,IAP,RNP Y RWY 02 (INITIAL APCH)
URSS,Russia,IAP,RNP Y RWY 06 (FINAL APCH)
URSS,Russia,IAP,RNP Y RWY 06 (INITIAL APCH)
URSS,Russia,IAP,RNP Z RWY 02 (FINAL APCH)
URSS,Russia,IAP,RNP Z RWY 02 (INITIAL APCH)
URSS,Russia,IAP,RNP Z RWY 06 (FINAL APCH)
URSS,Russia,IAP,RNP Z RWY 06 (INITIAL APCH)
URSS,Russia,IAP,VOR Y RWY 02
URSS,Russia,IAP,VOR Y RWY 06
URWA,Russia,SID,"BASKO & OMIRA 5E, UP & ZG 5E & 5P DEPS"
URWA,Russia,SID,"BASKO & OMIRA 5F, UP & ZG 5F & 5Q DEPS"
URWA,Russia,SID,"BASKO, OMIRA, UP & ZG 5A RNAV DEPS"
URWA,Russia,SID,"BASKO, OMIRA, UP & ZG 5B RNAV DEPS"
URWA,Russia,SID,"BASKO, OMIRA, UP & ZG 5C DEPS"
URWA,Russia,SID,"BASKO, OMIRA, UP & ZG 5D DEPS"
URWA,Russia,STAR,"OMIRA 5K ARR, UP & ZG 5K RNAV ARRS"
URWA,Russia,STAR,"OMIRA 5L ARR, UP & ZG 5L RNAV ARRS"
